ItrTime,1Entropy,LossBefore,0PolicyExecTime,0NumTrajs,1ExplainedVariance,1EnvExecTime,MeanKL,1ProcessExecTime,1AverageReturn,1AveragePolicyStd,0ProcessExecTime,0MaxReturn,1PolicyExecTime,0ExplainedVariance,0Perplexity,dLoss,1NumTrajs,1MaxReturn,0AveragePolicyStd,0MinReturn,LossAfter,1Perplexity,0Entropy,0AverageReturn,Time,MeanKLBefore,0EnvExecTime,ComputeUpdatedDistTime,0StdReturn,1MinReturn,1StdReturn
132.3612985610962,2.7797,4.13274386935e-10,9.781753063201904,400,0.118155156725,38.28980898857117,0.00707472814247,1.2191483974456787,1562.75,0.971454,1.1971349716186523,6900.0,36.69794034957886,0.0628227644497,16.0621,0.00319980778149,400,10200.0,0.969875,0.0,-0.00319980736822,16.1142,2.77646,832.75,1949.2116227149963,3.11992520707e-09,37.91105628013611,0.35466575622558594,1439.30623479,0.0,2267.58405302
132.21494102478027,2.7737,3.49246187525e-11,9.95371150970459,400,0.237533560806,38.25789213180542,0.00841241423041,1.1896235942840576,2885.5,0.968533,1.2329423427581787,11700.0,36.19132113456726,0.0557823480627,16.0215,0.00362264601281,400,20500.0,0.9686,0.0,-0.00362264597788,16.0178,2.77393,1311.5,2082.263820886612,-4.79631223627e-09,38.25891590118408,0.3937673568725586,2201.69656175,0.0,4247.01539319
129.80271816253662,2.78089,1.74622954985e-11,9.552289009094238,400,0.0873310764715,37.47921562194824,0.00998284295201,1.1630048751831055,2854.25,0.972037,1.1565945148468018,17200.0,35.88367199897766,0.0410908649901,16.1298,0.00360278786975,400,23500.0,0.97192,0.0,-0.00360278785229,16.1334,2.78067,1650.75,2212.0734395980835,5.79747094775e-09,37.370808362960815,0.32959723472595215,2866.78381422,0.0,3789.78652928
131.61037826538086,2.77642,-5.8789739743e-10,9.891770839691162,400,0.248991808394,37.8425977230072,0.00635858438909,1.213484525680542,4949.25,0.969927,1.2007648944854736,13000.0,36.405038833618164,0.0644521006911,16.0745,0.00312082503806,400,30900.0,0.970279,0.0,-0.00312082562596,16.0615,2.77723,1527.0,2344.3015027046204,2.79390760527e-10,37.79488754272461,0.3299996852874756,2467.62456626,0.0,6729.59132767
130.5924253463745,2.7549,4.8894438498e-10,9.779182195663452,400,0.212823012532,37.481950759887695,0.00675708660856,1.2182085514068604,4288.75,0.959481,1.1871609687805176,13600.0,35.70909595489502,0.0377606053225,15.6986,0.00313415660057,400,29700.0,0.958809,0.0,-0.00313415611163,15.7194,2.75357,1422.25,2474.8984229564667,-1.53668400227e-09,37.91993427276611,0.426499605178833,2469.67203035,0.0,6620.03386982
130.7356276512146,2.73399,7.6324796483e-10,9.73334264755249,400,0.170330182363,37.54819083213806,0.0092392526567,1.1742920875549316,5302.25,0.949435,1.201082468032837,17800.0,36.18067455291748,0.0674057147972,15.4248,0.00408461719708,400,26800.0,0.950346,0.0,-0.00408461643383,15.3942,2.73598,2358.25,2606.3261556625366,1.20389809233e-15,37.85132956504822,0.3304421901702881,3910.16392719,0.0,5834.04404659
132.08392429351807,2.71417,1.4842949092e-10,9.890799760818481,400,0.375580007528,38.200851917266846,0.00849583093077,1.2005772590637207,5252.75,0.940051,1.2378730773925781,21200.0,36.429171323776245,0.0278645195394,15.0421,0.00329041821824,400,31700.0,0.938465,0.0,-0.00329041806981,15.092,2.71085,1247.75,2738.4149577617645,7.4505834835e-10,37.77714133262634,0.3871121406555176,3088.68822277,0.0,6832.96366429
130.44714832305908,2.70348,8.73114636146e-11,9.919397592544556,400,0.106006424427,37.475468158721924,0.00965439155698,1.154921531677246,4200.0,0.93504,1.1983673572540283,26800.0,35.606261014938354,0.0410835627867,14.9121,0.00442755184486,400,23700.0,0.934405,0.0,-0.00442755175754,14.9316,2.70217,1899.25,2869.5481412410736,3.72528985437e-09,38.07441759109497,0.38001346588134766,4077.8700859,0.0,5575.81384194
129.91617798805237,2.71795,1.10594561287e-10,9.622778415679932,400,0.185172514635,37.50699210166931,0.00971219968051,1.1745305061340332,6258.0,0.941847,1.155818223953247,23400.0,35.93966865539551,0.0350049843091,15.1454,0.00437659269082,400,25600.0,0.941711,0.0,-0.00437659258023,15.1492,2.7177,1995.5,2999.471867084503,-2.79396883407e-09,37.507272243499756,0.3627181053161621,3692.38131157,0.0,5926.94153843
129.83447360992432,2.73152,1.92085264361e-10,9.624483585357666,400,0.24921268684,37.52842354774475,0.00681029679254,1.168367862701416,5600.75,0.948346,1.2192707061767578,20600.0,35.87275791168213,0.0719610922048,15.3161,0.00476035867468,400,27500.0,0.947079,0.0,-0.0047603584826,15.3563,2.72891,1704.0,3130.051962852478,9.31308086205e-11,37.17657446861267,0.433826208114624,3560.37694634,0.0,6211.47522232
130.15465712547302,2.72299,-4.11819217616e-10,9.629333734512329,400,0.215459133783,37.58884143829346,0.00994302239269,1.180530309677124,5899.5,0.944323,1.2172412872314453,32400.0,35.68355655670166,0.0508333265132,15.1712,0.00610187655111,400,25000.0,0.942608,0.0,-0.00610187696293,15.2258,2.7194,1903.25,3260.2134149074554,1.95577665174e-09,37.71550631523132,0.4280984401702881,4102.93363796,0.0,6429.94943604
129.97723770141602,2.73151,4.12183009946e-10,9.683106422424316,400,0.225793105531,37.70622634887695,0.00959463976324,1.182466983795166,5776.5,0.948367,1.1973798274993896,24700.0,35.61710476875305,0.0489298592162,15.3274,0.0045140901977,400,24400.0,0.947454,0.0,-0.00451408978552,15.3561,2.72964,1801.5,3390.9597384929657,-5.86734483221e-09,37.53723621368408,0.34893274307250977,4576.22090267,0.0,7003.89875355
130.42246961593628,2.73424,6.28642804479e-10,9.639171838760376,400,0.24931172731,37.52451992034912,0.00929211452603,1.184427261352539,5166.75,0.949631,1.1982131004333496,24400.0,35.708590507507324,0.0221238786161,15.3456,0.00500156234484,400,31100.0,0.948006,0.0,-0.0050015617162,15.398,2.73083,1265.25,3521.386588573456,2.42143949336e-09,37.95717144012451,0.3433048725128174,3179.27152623,0.0,7096.39129681
130.84190034866333,2.72683,-8.76025363361e-10,9.677850008010864,400,0.179946875282,37.40926432609558,0.00880304537714,1.1689183712005615,5193.5,0.946164,1.2104463577270508,17300.0,36.019301414489746,0.0629685857583,15.2559,0.00570648262219,400,28800.0,0.945264,0.0,-0.00570648349822,15.2844,2.72497,1399.0,3652.9062440395355,9.31324808939e-11,38.06901931762695,0.4467031955718994,3048.51586842,0.0,6509.56663304
129.9986653327942,2.72389,3.89991317018e-10,9.571220397949219,400,0.172954845913,37.67033123970032,0.00719453720376,1.1690809726715088,5469.5,0.944774,1.1864068508148193,28100.0,35.73517727851868,0.0535222339263,15.2349,0.00445927299443,400,31700.0,0.94463,0.0,-0.00445927260444,15.2395,2.72359,2921.0,3782.9091939926147,-3.35276095775e-09,37.41949653625488,0.36682915687561035,4995.76910996,0.0,7312.24450836
