0ProcessExecTime,1AveragePolicyStd,1Entropy,ComputeUpdatedDistTime,1AverageReturn,1EnvExecTime,0EnvExecTime,0NumTrajs,0AveragePolicyStd,1ExplainedVariance,1StdReturn,MeanKL,MeanKLBefore,0Perplexity,0AverageReturn,0MinReturn,0StdReturn,LossAfter,0MaxReturn,1MaxReturn,1PolicyExecTime,1NumTrajs,0Entropy,1ProcessExecTime,0ExplainedVariance,0PolicyExecTime,dLoss,1Perplexity,1MinReturn,LossBefore,ItrTime,Time
0.7167603969573975,1.00064,11.3565,0.8824326992034912,-8.75397207341,82.03912544250488,81.97218537330627,200,1.0,0.169939100205,51.892993043,0.00790112279356,-3.89991461347e-09,85093.6,-7.35294091079,-208.496108727,52.5467622817,-0.0118081094697,125.875017775,159.917740105,26.963796138763428,200,11.3515,0.6666886806488037,0.155063977075,19.082890510559082,0.0118081101864,85521.4,-180.72312613,7.16681824997e-10,219.10094475746155,219.1009395122528
0.6974697113037109,1.0019,11.3666,0.09807991981506348,-10.8486644445,81.9766845703125,82.3201515674591,200,1.00179,0.181704133285,50.4170793285,0.00770552782342,2.93949309338e-09,86312.7,-10.3493670451,-219.99647606,54.4683881643,-0.0109227374196,135.622441079,106.364832166,26.742629289627075,200,11.3657,0.6467790603637695,0.19079341142,22.757012128829956,0.0109227366629,86387.3,-203.078559203,-7.56699591875e-10,223.68079352378845,443.3704524040222
0.6884348392486572,1.00199,11.3671,0.0994715690612793,-7.71827731458,83.2114908695221,81.65251207351685,200,1.00233,0.19715430431,50.2582774916,0.00864595174789,2.43308111436e-08,86678.0,-8.7603279238,-145.683157519,49.6176968231,-0.0127473436296,148.559768163,112.668219302,27.835639238357544,200,11.37,0.6766514778137207,0.178506593642,18.655320644378662,0.0127473394386,86431.2,-171.389777521,-4.19095158577e-09,220.89563584327698,664.7518784999847
0.687030553817749,1.00451,11.3872,0.09914612770080566,-5.3834230133,82.5017831325531,82.71856117248535,200,1.00385,0.16043676361,48.8495254143,0.00773653574288,2.692073231e-10,87726.9,-7.55952828656,-176.071323643,50.3083970108,-0.0120721943676,127.083213945,195.74637392,27.153565406799316,200,11.382,0.6719975471496582,0.191304370511,23.49297022819519,0.0120721965795,88183.2,-201.326252028,2.21189111471e-09,225.86766815185547,891.0901391506195
0.7258090972900391,1.00472,11.3888,0.11956191062927246,-13.8377003809,86.4837396144867,83.4962375164032,200,1.00558,0.238109924568,55.0249666119,0.00817018095404,4.3364480895e-09,88944.4,-7.89760423654,-212.176326768,52.4042816382,-0.0119039043784,112.113785066,184.977203555,30.114089488983154,200,11.3958,0.6975195407867432,0.193774591972,22.261028051376343,0.0119039051206,88330.6,-206.287900154,7.42147676647e-10,231.03132271766663,1122.7754774093628
0.7387385368347168,1.00494,11.3904,0.10338354110717773,-6.69033485117,85.64600110054016,85.04566955566406,200,1.00447,0.189339742981,42.9000963518,0.00880749151111,2.20607088153e-08,88149.9,-4.54543416286,-128.896803733,45.5587542692,-0.0117047978565,122.651656634,125.179627761,29.729296922683716,200,11.3868,0.7063190937042236,0.174645859269,20.391141414642334,0.0117048014072,88468.4,-119.967094604,3.55066731572e-09,232.37754774093628,1355.5685060024261
0.7539060115814209,1.00283,11.373,0.10721206665039062,2.58801523195,86.79422450065613,85.44580030441284,200,1.0041,0.172965040963,56.9644742288,0.00820060260594,-1.30966766321e-08,87836.6,-0.620332225277,-188.596463633,53.0164271729,-0.0122053716332,167.271950845,182.902051504,36.024123191833496,200,11.3832,0.7215452194213867,0.184230179511,20.288286685943604,0.0122053685191,86946.5,-174.942862948,-3.11410985887e-09,237.84989023208618,1593.8773002624512
0.7618238925933838,1.01011,11.4308,0.10934138298034668,-2.54056571783,85.93987941741943,85.89052033424377,200,1.00923,0.177860425492,51.7010814787,0.00868063233793,4.01631927716e-09,91485.9,-8.07348741255,-183.342507263,47.6021370334,-0.0120270885527,129.859493359,170.303683501,28.258573532104492,200,11.4239,0.7134966850280762,0.186701005389,21.592097759246826,0.0120270923362,92113.7,-209.703899625,3.78349795938e-09,232.96832394599915,1827.5704402923584
0.7431907653808594,1.01023,11.4319,0.10764575004577637,-6.9422098068,90.8251326084137,85.4074010848999,200,1.00988,0.161064171579,45.3088814542,0.00926409848034,-3.70200936572e-08,91970.2,-7.39548424357,-134.765948267,51.3282511978,-0.0125617347658,124.108788735,144.03403464,33.18714380264282,200,11.4292,0.7820653915405273,0.169567870422,25.841776371002197,0.0125617320882,92217.9,-180.591878724,-2.67755240202e-09,245.2594118118286,2073.315259218216
0.8298740386962891,1.01048,11.434,0.1304013729095459,-4.28708144042,91.30558013916016,92.19607353210449,200,1.00957,0.1687940319,52.3223468043,0.00826492998749,2.40979645127e-08,91754.7,-7.46964281034,-149.633384041,45.5661332767,-0.0122158899903,123.018864695,194.296610141,34.06053042411804,200,11.4269,0.7428054809570312,0.161005120667,25.502246618270874,0.0122158926097,92408.7,-184.514142861,2.61934474111e-09,254.03128099441528,2327.890462398529
