MeanKLBefore,0AverageReturn,dLoss,0ExplainedVariance,0EnvExecTime,1AverageReturn,ItrTime,1MaxReturn,1AveragePolicyStd,LossBefore,0Perplexity,ComputeUpdatedDistTime,1EnvExecTime,0MaxReturn,1ExplainedVariance,1MinReturn,1PolicyExecTime,LossAfter,0AveragePolicyStd,Time,0Entropy,1NumTrajs,1Perplexity,0PolicyExecTime,0ProcessExecTime,0NumTrajs,0StdReturn,0MinReturn,1StdReturn,MeanKL,1ProcessExecTime,1Entropy
4.6566139833e-10,148.75,0.000785937281762,0.015918506422,33.2271773815155,185.583333333,157.55802154541016,6000.0,0.934725,9.82254277915e-11,14.9043,0.10046792030334473,32.12074542045593,6100.0,0.027531212491,0.0,53.23645234107971,-0.000785937183537,0.935078,7261.221877574921,2.70165,1200,14.8921,30.85624933242798,1.385103702545166,1200,580.056121566,0.0,704.296689179,0.00653211632743,1.3066539764404297,2.70083
-1.86264581536e-09,168.583333333,-8.73114913702e-10,0.0246801441323,38.91526508331299,245.583333333,192.81214594841003,5800.0,0.934513,-6.98491930962e-10,14.8961,0.10302853584289551,42.718809604644775,4300.0,0.0203840214202,0.0,64.96650099754333,1.7462298274e-10,0.934811,7456.161187887192,2.7011,1200,14.8859,36.53146553039551,1.5891985893249512,1200,588.603992275,0.0,817.106985889,-9.31322408082e-10,1.693204402923584,2.70042
4.65661204041e-10,172.916666667,0.00051853293553,0.0350033727388,39.90538287162781,245.25,183.0783224105835,5800.0,0.934268,8.14907252789e-10,14.8961,0.12588238716125488,38.28974461555481,4700.0,0.0303790448139,0.0,55.71697187423706,-0.000518532120623,0.934811,7641.360119104385,2.7011,1200,14.8785,37.97405028343201,1.6164426803588867,1200,629.146108936,0.0,811.445687749,0.00882049929351,1.5234558582305908,2.69992
3.2596292332e-09,199.416666667,0.000110649503767,0.0296119877138,41.10758113861084,255.0,188.75812220573425,6000.0,0.930044,-8.14907252789e-10,14.8086,0.10205769538879395,40.35399603843689,6100.0,0.0212304564598,0.0,58.537862062454224,-0.000110650318675,0.932291,7832.149139404297,2.69521,1200,14.7377,39.76021122932434,1.6711010932922363,1200,716.722628629,0.0,878.516742394,0.00952652841806,1.6036491394042969,2.69041
4.65661675886e-10,199.416666667,0.0013050257694,0.0360368382172,39.84484791755676,224.833333333,195.1447114944458,6200.0,0.932192,2.32830643654e-10,14.8442,0.13965702056884766,42.87640571594238,5600.0,0.0305108617772,0.0,62.402259349823,-0.00130502553657,0.93333,8029.385735750198,2.69761,1200,14.8066,40.679882526397705,1.6396217346191406,1200,684.500786259,0.0,765.495464099,0.00697091175243,1.7114176750183105,2.69507
2.32832031433e-10,184.583333333,0.000974695198238,0.0253628791043,40.41408157348633,229.333333333,195.29645133018494,5700.0,0.944109,-9.31322574615e-10,15.1274,0.09766674041748047,42.69606137275696,5600.0,0.0231169969211,0.0,62.261723041534424,-0.00097469612956,0.941959,8227.114110946655,2.71651,1200,15.1923,40.737857818603516,1.6709342002868652,1200,650.9510937,0.0,779.950568234,0.00991120282561,1.7013797760009766,2.72079
0.0,185.5,0.000939126359299,0.0255345515634,38.932708501815796,312.666666667,195.31876301765442,6200.0,0.941923,-3.49245965481e-10,15.1116,0.09715509414672852,43.95693612098694,5000.0,0.0219521340677,0.0,63.91303491592407,-0.000939126708545,0.941474,8424.156111717224,2.71546,1200,15.1265,39.55810284614563,1.5509414672851562,1200,657.690213297,0.0,992.743449012,0.00679185381159,1.6805534362792969,2.71645
-9.31322907682e-10,176.833333333,2.91437027045e-05,0.0241050486064,37.7512047290802,173.666666667,194.8097538948059,5600.0,0.941443,-7.56699591875e-10,15.1115,0.10487985610961914,45.11736345291138,5000.0,0.0286779347535,0.0,68.0428159236908,-2.91444594041e-05,0.941454,8620.882481336594,2.71546,1200,15.1115,34.765289545059204,1.5038223266601562,1200,634.084620185,0.0,603.011792772,0.00385813624598,1.7340593338012695,2.71546
4.6566139833e-10,182.416666667,0.000106728286482,0.0205039834774,38.75734853744507,260.833333333,193.36776399612427,5600.0,0.940992,-6.98491930962e-10,15.0892,0.12486505508422852,43.69883489608765,5500.0,0.024515987776,0.0,66.04974293708801,-0.000106728984974,0.940781,8816.416119098663,2.71398,1200,15.0959,35.854225158691406,1.518613338470459,1200,677.900552974,0.0,845.536893866,0.00876141991466,1.6825954914093018,2.71443
4.65661376126e-09,194.583333333,1.31096703626e-05,0.0253256989491,37.21638488769531,282.083333333,181.9790186882019,6100.0,0.940797,5.30235411134e-10,15.088,0.09998130798339844,40.12964391708374,5000.0,0.0217547944603,0.0,61.296751499176025,-1.31091401272e-05,0.940629,9000.432948827744,2.7139,1200,15.0944,34.536659955978394,1.4907104969024658,1200,688.001206192,0.0,946.548463131,0.00125849002507,1.5547468662261963,2.71432
1.39698641544e-09,185.666666667,3.20088583976e-05,0.0181832159686,33.647770404815674,237.083333333,159.70418238639832,5600.0,0.939187,-6.98491930962e-10,15.0873,0.09934568405151367,34.18297839164734,5600.0,0.0210956975945,0.0,52.35874581336975,-3.20095568895e-05,0.940615,9162.254210710526,2.71385,1200,15.0397,31.19414782524109,1.3741834163665771,1200,677.63895664,0.0,836.739600905,0.00151142419782,1.336031198501587,2.71069
4.65659288906e-10,177.666666667,0.000308191636577,0.0234881733009,37.57076573371887,247.166666667,177.44487881660461,5500.0,0.940961,2.32830643654e-10,15.0872,0.1015167236328125,39.20142102241516,5300.0,0.0367513254539,0.0,56.90354299545288,-0.000308191403747,0.940645,9341.699755191803,2.71385,1200,15.0975,35.02443194389343,1.481926679611206,1200,680.564389965,0.0,820.330404302,0.0065118605271,1.5133657455444336,2.71453
-4.65664007354e-10,210.166666667,9.94084984995e-05,0.029257864413,40.333824157714844,216.25,193.3358211517334,5500.0,0.939882,-2.32830643654e-10,15.1041,0.10106110572814941,41.682493686676025,4800.0,0.0276919664429,0.0,60.630112409591675,-9.94087313302e-05,0.941175,9537.138847827911,2.71497,1200,15.0623,41.5561203956604,1.5721831321716309,1200,679.470361548,0.0,720.551365853,0.00226571201347,1.5932824611663818,2.71219
9.3132229706e-10,213.416666667,0.0011860744562,0.0366494080619,39.596304416656494,253.083333333,194.50663948059082,5100.0,0.940539,8.14907252789e-10,15.1023,0.13882923126220703,42.97412633895874,5300.0,0.0254522301117,0.0,62.38278794288635,-0.00118607364129,0.941081,9733.401772022247,2.71484,1200,15.0851,40.525145292282104,1.5485889911651611,1200,709.515087734,0.0,791.111344706,0.00817215722054,1.6613171100616455,2.71371
