0AverageReturn,1ProcessExecTime,ComputeUpdatedDistTime,1AveragePolicyStd,0ExplainedVariance,0AveragePolicyStd,ItrTime,0StdReturn,1NumTrajs,1AverageReturn,0Entropy,MeanKLBefore,0MaxReturn,0NumTrajs,1PolicyExecTime,1StdReturn,0PolicyExecTime,LossBefore,1ExplainedVariance,0Perplexity,0ProcessExecTime,0MinReturn,Time,0EnvExecTime,1Entropy,MeanKL,1MinReturn,1Perplexity,dLoss,1MaxReturn,1EnvExecTime,LossAfter
90.25,0.18637442588806152,0.09905314445495605,0.659598,0.0989326170741,0.657858,23.727166652679443,317.458560288,400,1028.5,2.00014,7.45057837648e-09,2200.0,400,7.340067386627197,1156.00075692,5.055748701095581,3.72529029846e-09,0.481513045219,7.39006,0.22828030586242676,0.0,1456.2790014743805,5.0923333168029785,2.00551,0.00932836439461,0.0,7.42988,0.00542137632146,2900.0,4.544976472854614,-0.00542137259617
113.5,0.1917576789855957,0.13341879844665527,0.647475,0.117310645939,0.645965,22.516935110092163,356.81612912,400,1003.0,1.96372,-2.23517400144e-08,1800.0,400,7.297630071640015,1193.87645927,4.562686204910278,2.91038304567e-09,0.487528720728,7.12581,0.19288253784179688,0.0,1479.4332466125488,4.445940256118774,1.96828,0.00758433248848,0.0,7.15839,0.00438406330068,2900.0,4.536501884460449,-0.00438406039029
88.75,0.21001005172729492,0.08652186393737793,0.649557,0.11880309077,0.644868,23.927844047546387,306.26530574,400,1228.25,1.96045,7.45058237328e-09,1700.0,400,7.944774627685547,1243.97626083,4.687114953994751,-3.72529029846e-09,0.521855970088,7.1025,0.19950103759765625,0.0,1504.075187921524,4.507112741470337,1.97482,0.00895032193512,0.0,7.20533,0.00659283529967,2900.0,5.058393955230713,-0.00659283902496
75.0,0.18754911422729492,0.07230949401855469,0.646116,0.143278293363,0.645367,23.583852291107178,289.956893348,400,904.5,1.96197,-7.45057882057e-09,1500.0,400,7.321605205535889,1028.48420017,4.9877448081970215,1.62981450558e-09,0.452860211617,7.11331,0.2195873260498047,0.0,1528.624345779419,5.040201663970947,1.96423,0.00670994864777,0.0,7.1294,0.00430265418254,2800.0,4.491467237472534,-0.00430265255272
94.75,0.19276118278503418,0.07237911224365234,0.640336,0.141792802459,0.638752,22.813759088516235,331.130544499,400,1028.25,1.94127,0.0,1900.0,400,7.4415318965911865,1156.29880978,4.6510796546936035,4.65661287308e-10,0.516646694333,6.96761,0.2002086639404297,0.0,1552.1381492614746,4.539755821228027,1.94611,0.0086473589763,0.0,7.00137,0.00627902150154,2800.0,4.5698628425598145,-0.00627902103588
119.5,0.21361255645751953,0.08221077919006348,0.629032,0.121183826649,0.626259,24.02723455429077,371.779168324,400,1117.0,1.90178,0.0,2400.0,400,8.161967992782593,1153.04423159,4.634112358093262,0.0,0.492560185968,6.6978,0.1999661922454834,0.0,1576.889413356781,4.523655891418457,1.91046,0.0076254857704,0.0,6.75622,0.00381002062932,2800.0,4.9921875,-0.00381002062932
103.25,0.1851661205291748,0.0777130126953125,0.626652,0.122583982094,0.624462,22.546460151672363,367.102761499,400,1078.75,1.896,0.0,2600.0,400,7.319001913070679,1138.75960479,4.618537902832031,-6.11180439591e-10,0.468327492995,6.65922,0.20026183128356934,0.0,1600.3647220134735,4.560984134674072,1.90293,0.00731412367895,0.0,6.7055,0.00616670152522,2900.0,4.452814102172852,-0.0061667021364
97.75,0.19018936157226562,0.07216310501098633,0.618903,0.0966783164572,0.618023,22.8289577960968,325.837286847,400,930.25,1.87524,0.0,1800.0,400,7.257034063339233,1128.47682187,4.801250219345093,-6.98491930962e-10,0.498321063996,6.52241,0.20443129539489746,0.0,1623.9568581581116,4.600944757461548,1.87809,0.0059784729965,0.0,6.54098,0.00513067771681,2900.0,4.539806604385376,-0.0051306784153
95.5,0.2852497100830078,0.07158493995666504,0.612326,0.121850621466,0.612834,29.259329795837402,325.545311746,400,770.75,1.85855,0.0,1800.0,400,11.05870771408081,995.725583431,4.829816102981567,2.09547579288e-09,0.397158406542,6.41446,0.20823097229003906,0.0,1653.9540894031525,4.652594089508057,1.85688,0.00481405155733,0.0,6.4037,0.00459927204065,2800.0,6.8767781257629395,-0.00459926994517
115.25,0.29685020446777344,0.0789189338684082,0.606046,0.123136101184,0.608404,34.75137639045715,367.004683213,400,873.25,1.84404,0.0,2300.0,400,11.70106053352356,1138.55585612,6.886845588684082,-1.97906047106e-09,0.453936733148,6.32205,0.29949331283569336,0.0,1689.603259563446,6.894473314285278,1.83625,0.00887624081224,0.0,6.27296,0.00637852342334,2900.0,7.269238471984863,-0.0063785254024
117.5,0.30492305755615234,0.07684755325317383,0.605579,0.146347724751,0.60557,34.20816707611084,379.596825593,400,1227.0,1.8347,0.0,2700.0,400,11.742919921875,1252.06669151,6.650202512741089,-2.32830643654e-10,0.499711542056,6.26326,0.28240299224853516,0.0,1724.395027399063,6.396193742752075,1.83473,0.00949750095606,0.0,6.26347,0.00649276119657,2900.0,7.427215576171875,-0.0064927614294
121.5,0.28830575942993164,0.07362580299377441,0.604125,0.112704804942,0.604527,34.443116188049316,369.78067824,400,781.0,1.83126,0.0,1700.0,400,11.43270993232727,1109.25154947,7.0076744556427,-5.12227416039e-09,0.440602040005,6.24174,0.30761241912841797,0.0,1759.4699895381927,6.9336254596710205,1.82982,0.00750215444714,0.0,6.23275,0.00561307417229,2900.0,7.110026836395264,-0.00561307929456
