1PolicyExecTime,0AveragePolicyStd,LossBefore,Time,1EnvExecTime,MeanKL,0MaxReturn,dLoss,0ExplainedVariance,0PolicyExecTime,1StdReturn,1AverageReturn,0Entropy,1Perplexity,0AverageReturn,1MinReturn,ComputeUpdatedDistTime,1Entropy,MeanKLBefore,1MaxReturn,0Perplexity,1ExplainedVariance,0StdReturn,0NumTrajs,0MinReturn,1NumTrajs,0ProcessExecTime,ItrTime,0EnvExecTime,1AveragePolicyStd,1ProcessExecTime,LossAfter
12.379470348358154,0.971059,-2.09547657004e-10,828.0679647922516,25.02075958251953,0.00698133418337,2300.0,0.00818031819072,0.137481849477,2.331794500350952,782.341197944,693.5,2.77814,16.0483,381.5,0.0,0.3608131408691406,2.7756,-2.1071164813e-09,4100.0,16.0891,0.134519668146,386.985464843,400,0.0,400,0.3636970520019531,67.46370482444763,23.031465768814087,0.969974,0.3374009132385254,-0.00818031840026
11.59467077255249,0.973619,-1.42026701511e-09,895.7850651741028,24.271093368530273,0.00650903955102,1800.0,0.00691440745722,0.139444894815,2.848623275756836,422.011551975,497.5,2.78335,16.2141,357.5,0.0,0.3934500217437744,2.78588,4.83123629991e-09,2600.0,16.1731,0.164422513091,324.64403583,400,0.0,400,0.37075138092041016,66.76936841011047,23.485267162322998,0.974977,0.3501424789428711,-0.00691440887749
11.79838752746582,0.962858,3.23052473661e-10,962.9651546478271,24.19726800918579,0.007082126569,1900.0,0.00819546202838,0.144500142246,2.4458372592926025,625.724380219,663.0,2.76133,15.6946,421.5,0.0,0.4210071563720703,2.75332,3.95811966536e-10,4100.0,15.8208,0.188098353994,371.870609218,400,0.0,400,0.3715066909790039,67.17454671859741,23.438989400863647,0.959162,0.32531023025512695,-0.00819546170533
11.61982774734497,0.960258,2.57568899542e-09,1030.5513608455658,24.23013186454773,0.00635739089921,2400.0,0.00801460516232,0.159894729578,2.846418619155884,747.859445351,782.5,2.75589,15.5121,452.5,0.0,0.339111328125,2.74162,-9.12696140887e-09,4200.0,15.735,0.156153274706,387.09656418,400,0.0,400,0.3760340213775635,66.72839450836182,23.343249320983887,0.953563,0.3122408390045166,-0.00801460258663
11.707670211791992,0.963971,-9.60426516095e-10,1096.4741933345795,24.746798992156982,0.00979357492179,2200.0,0.00889835596899,0.157700194525,2.4199726581573486,456.588915218,518.75,2.76378,15.7968,422.0,0.0,0.35938167572021484,2.75981,6.9150685178e-09,3000.0,15.8596,0.172397717467,350.736368231,400,0.0,400,0.3572983741760254,65.91367554664612,22.93204641342163,0.962113,0.3262791633605957,-0.00889835692942
11.906038045883179,0.95999,-7.45058181817e-10,1164.3653740882874,24.286959886550903,0.00662240944803,3000.0,0.00903748273849,0.147681773712,2.989032030105591,599.666105012,649.25,2.75573,15.8271,452.5,0.0,0.38211679458618164,2.76172,3.25964311099e-10,3800.0,15.7325,0.167829292017,412.363613817,400,0.0,400,0.37630414962768555,67.1147232055664,23.828676462173462,0.962941,0.3357396125793457,-0.00903748348355
12.381882429122925,0.961695,3.68163499687e-10,1232.0614309310913,24.56126117706299,0.00997361540794,2400.0,0.00941213164042,0.152330174543,2.475571393966675,752.25124626,945.75,2.75943,15.7248,497.25,0.0,0.4919555187225342,2.75524,-2.56113730224e-09,4700.0,15.7909,0.197875198956,418.888335359,400,0.0,400,0.37441539764404297,67.6865930557251,23.6214280128479,0.959813,0.35477113723754883,-0.00941213127226
11.246485471725464,0.956353,-3.7573046896e-09,1298.6977894306183,23.83405590057373,0.00649645645171,3400.0,0.00846751403587,0.13336405866,2.9857537746429443,643.700192248,762.25,2.74828,15.4873,448.0,0.0,0.3838615417480469,2.74002,-2.14204054494e-09,3300.0,15.6157,0.197016996875,404.717185205,400,0.0,400,0.34971189498901367,65.81327390670776,23.236232042312622,0.952512,0.31099534034729004,-0.00846751779318
11.243475198745728,0.959304,-1.16415210805e-11,1363.8628833293915,23.92626190185547,0.00702357105911,2600.0,0.00921496002702,0.156228268253,2.53879451751709,1401.49696753,1142.5,2.75461,15.5123,466.5,0.0,0.37746667861938477,2.74164,-1.81608061922e-09,6900.0,15.7149,0.171632381496,415.905938885,400,0.0,400,0.3586134910583496,65.15591526031494,22.94758915901184,0.953275,0.3126649856567383,-0.00921496003866
12.38992691040039,0.954176,1.14087017611e-09,1434.2166938781738,25.44995379447937,-5.86733195362e-09,2800.0,-1.79279602275e-09,0.16432917064,3.0400052070617676,1055.90692653,953.25,2.74364,15.5372,509.0,0.0,0.43769240379333496,2.74324,-1.16415339591e-08,7100.0,15.5435,0.149817904972,428.624544328,400,0.0,400,0.361680269241333,69.58714699745178,23.561742067337036,0.954176,0.3616640567779541,2.93366619886e-09
12.232722759246826,0.954176,-2.83762324749e-09,1504.138988018036,25.25464153289795,0.00960185937583,2600.0,0.0103327277611,0.15807702816,3.2777938842773438,1337.04861542,1051.0,2.74364,15.5762,519.75,0.0,0.38936734199523926,2.74574,-2.79396705771e-09,7000.0,15.5435,0.134636027607,436.273924845,400,0.0,400,0.3723325729370117,69.91332983970642,24.345841884613037,0.955382,0.34088897705078125,-0.0103327305987
14.07105827331543,0.960382,2.21189067062e-10,1580.0605845451355,26.97823476791382,0.00977322738618,2900.0,0.00898220784729,0.124602277545,3.812653064727783,1124.79153624,962.0,2.7566,15.7628,497.75,0.0,0.415374755859375,2.75765,-4.09782074939e-09,6400.0,15.7462,0.14905938948,456.530324842,400,0.0,400,0.38808488845825195,75.00181841850281,25.03068447113037,0.960952,0.3527822494506836,-0.0089822076261
13.917187213897705,0.964679,-1.2805685401e-09,1654.2295215129852,26.455037355422974,0.00669324677438,3800.0,0.00800994003657,0.147775673222,3.450080156326294,964.826117754,1090.75,2.76573,15.7967,571.25,0.0,0.3921332359313965,2.7598,-2.18860818357e-09,5000.0,15.8906,0.211797253463,533.524542547,400,0.0,400,0.3847031593322754,74.15668392181396,25.421425342559814,0.96191,0.3549933433532715,-0.00800994131714
15.098829984664917,0.964826,-3.26836024911e-09,1733.7801401615143,27.487317085266113,0.0077391481027,2200.0,0.00905649409688,0.196333481349,4.065853118896484,1072.02142586,1077.75,2.76601,15.8669,627.0,0.0,0.41939592361450195,2.76424,4.19095036452e-10,6400.0,15.895,0.167336329322,442.686119051,400,0.0,400,0.4107062816619873,78.66643404960632,26.202786922454834,0.964107,0.382904052734375,-0.00905649736524
14.467190742492676,0.96989,-4.65662230997e-11,1809.461379289627,26.91832423210144,0.00718597788364,2200.0,0.00852165552787,0.181165636437,3.677813768386841,734.955398307,910.75,2.77627,15.8216,546.75,0.0,0.5331079959869385,2.76138,2.18860862766e-09,4000.0,16.059,0.191622824903,411.144059303,400,0.0,400,0.3835887908935547,75.67021942138672,25.55921459197998,0.962702,0.3497776985168457,-0.00852165557444
