LossBefore,1MaxReturn,MeanKLBefore,1StdReturn,1AveragePolicyStd,1Perplexity,1ExplainedVariance,0AverageReturn,Time,1NumTrajs,1Entropy,0Entropy,0ExplainedVariance,0MaxReturn,1MinReturn,ItrTime,LossAfter,1ProcessExecTime,1PolicyExecTime,0ProcessExecTime,1AverageReturn,0Perplexity,0MinReturn,1EnvExecTime,dLoss,0EnvExecTime,ComputeUpdatedDistTime,MeanKL,0StdReturn,0PolicyExecTime,0NumTrajs,0AveragePolicyStd
2.32830643654e-10,1800.0,-1.86264514923e-09,431.997942382,0.981155,16.4387,0.247521403943,37.5,140.25681829452515,120,2.79964,2.79659,0.0836749284064,1300.0,0.0,10.694854021072388,-0.00760499248281,0.08704209327697754,3.487820625305176,0.09204483032226562,176.666666667,16.3886,0.0,1.9593746662139893,0.00760499271564,1.9769763946533203,0.1077580451965332,0.00839620828629,188.44207775,2.3818602561950684,120,0.979655
-1.86264514923e-09,2000.0,4.65661231797e-10,659.152970781,0.980299,16.4118,0.364234832048,34.1666666667,150.8847668170929,120,2.798,2.79816,0.0516472588523,900.0,0.0,10.337473154067993,-0.0116323344409,0.0866689682006836,3.5877528190612793,0.08534884452819824,479.166666667,16.4144,0.0,2.005760431289673,0.0116323325783,1.833531141281128,0.08753156661987305,0.00674590654671,153.022783344,2.0201518535614014,120,0.980341
2.32830643654e-09,2400.0,9.31322574615e-10,672.276398184,0.976109,16.2721,0.450549814027,27.5,162.21649813652039,120,2.78945,2.78854,0.074383260822,1400.0,0.0,11.02675986289978,-0.0132268816233,0.09054946899414062,3.748427629470825,0.09581923484802246,393.333333333,16.2573,0.0,2.106332540512085,0.0132268839516,2.0852577686309814,0.10228776931762695,0.00929342862219,172.70519197,2.21573805809021,120,0.975639
4.65661287308e-09,2300.0,9.31322574615e-10,671.794859562,0.962479,15.821,0.390353133456,24.1666666667,173.75555396080017,120,2.76134,2.7646,0.170673271535,1200.0,0.0,11.260796308517456,-0.0108669763431,0.09592318534851074,3.8454229831695557,0.09202957153320312,405.0,15.8727,0.0,2.168041467666626,0.0108669809997,2.002311944961548,0.3049018383026123,0.00723221572116,145.48529899,2.1248393058776855,120,0.964025
-3.72529029846e-09,2800.0,9.31322574615e-10,1034.80238317,0.946443,15.2985,0.527401159493,45.8333333333,184.57287859916687,120,2.72775,2.72854,0.0804307742062,1700.0,0.0,10.528099060058594,-0.00999690871686,0.09010648727416992,3.4904394149780273,0.09080648422241211,645.833333333,15.3105,0.0,2.0261411666870117,0.00999690499157,1.9678804874420166,0.0992281436920166,0.00707381684333,228.36222445,2.1264443397521973,120,0.946801
-1.39698386192e-09,1900.0,0.0,612.63943991,0.931819,14.8294,0.403302887392,65.8333333333,195.1919994354248,120,2.69661,2.69454,0.115609657291,1500.0,0.0,10.330453634262085,-0.0126843750477,0.08656525611877441,3.5280938148498535,0.0852518081665039,347.5,14.7988,0.0,2.0074028968811035,0.0126843736507,1.8729884624481201,0.08772850036621094,0.0089563857764,248.1584955,2.022658348083496,120,0.930844
-5.23868948221e-09,1600.0,-2.23517417908e-08,331.03268553,0.923044,14.5496,0.198125209702,19.1666666667,206.0655539035797,120,2.67756,2.67539,0.0298960830679,1200.0,0.0,10.52962851524353,-0.0101789897308,0.08767533302307129,3.646944284439087,0.09104204177856445,100.833333333,14.518,0.0,1.9523828029632568,0.0101789844921,1.9725191593170166,0.09044742584228516,0.00690878462046,120.620502219,2.0796561241149902,120,0.92197
-2.09547579288e-09,1800.0,1.86264514923e-09,533.384763145,0.918271,14.4013,0.35052928381,59.1666666667,215.2210729122162,120,2.66732,2.67484,0.0829017397279,1400.0,0.0,8.849422454833984,-0.0142665589228,0.07050538063049316,2.691427230834961,0.08772420883178711,315.833333333,14.51,0.0,1.5434222221374512,0.0142665568274,1.839606761932373,0.09397006034851074,0.00929096527398,227.118116602,1.9763405323028564,120,0.921738
-1.62981450558e-09,2400.0,-9.31322574615e-10,803.533861556,0.901128,13.859,0.395096384686,119.166666667,225.57296586036682,120,2.62893,2.64624,0.153263620438,1700.0,0.0,10.065796852111816,-0.0159929599613,0.08464288711547852,3.368896245956421,0.08798646926879883,900.0,14.1009,0.0,1.9396464824676514,0.0159929583315,1.8715126514434814,0.10724043846130371,0.0068377321586,354.799434736,1.9956440925598145,120,0.908657
-5.47152012587e-09,2800.0,0.0,951.810774261,0.893703,13.6368,0.489363690108,29.1666666667,236.68352103233337,120,2.61277,2.62588,0.0462977404032,1200.0,0.0,10.6120445728302,-0.0122849233449,0.08245515823364258,3.5872395038604736,0.09337854385375977,657.5,13.8167,0.0,1.9061212539672852,0.0122849178733,2.0620481967926025,0.09966564178466797,0.00736003275961,145.714237084,2.199075222015381,120,0.899439
-1.39698386192e-09,2600.0,1.86264514923e-09,795.996492873,0.896363,13.7113,0.443362805864,59.1666666667,244.51682925224304,120,2.61822,2.60883,0.0476192427903,1200.0,0.0,7.580460786819458,-0.0118138063699,0.06015610694885254,2.4440784454345703,0.06900453567504883,882.5,13.5832,0.0,1.372649908065796,0.0118138049729,1.4306621551513672,0.08904433250427246,0.00688078207895,213.890873007,1.5100808143615723,120,0.891895
