0ProcessExecTime,MeanKL,0StdReturn,0AverageReturn,MeanKLBefore,1PolicyExecTime,dLoss,0AveragePolicyStd,1EnvExecTime,Time,0PolicyExecTime,1MaxReturn,1AverageReturn,1ProcessExecTime,1Perplexity,1ExplainedVariance,LossAfter,1StdReturn,0Entropy,0MaxReturn,0ExplainedVariance,ItrTime,LossBefore,0Perplexity,1MinReturn,1NumTrajs,1AveragePolicyStd,1Entropy,0EnvExecTime,ComputeUpdatedDistTime,0MinReturn,0NumTrajs
0.398364782333374,0.00915986672044,243.3206475,127.75,2.04890926447e-09,16.306724786758423,0.00807226242032,0.928135,29.218703031539917,3198.5302469730377,4.535582542419434,2300.0,230.5,0.44926977157592773,14.6766,0.104382019572,-0.00807226262987,400.898677972,2.68665,1400.0,0.0497860935351,83.20594024658203,-2.09547545982e-10,14.6824,0.0,400,0.928165,2.68625,26.232189416885376,0.41910862922668457,0.0,400
0.40497565269470215,0.00992922019213,206.276513447,90.0,-9.31321825215e-11,16.080686569213867,0.00771227141377,0.922876,27.863656282424927,3279.854071378708,4.494020223617554,4000.0,484.75,0.3954484462738037,14.5374,0.165116106032,-0.00771227292717,734.024820766,2.67484,1200.0,0.034751461026,80.45939803123474,-1.51339907273e-09,14.5101,0.0,400,0.923907,2.67673,26.061077117919922,0.4377748966217041,0.0,400
0.39631009101867676,0.0093755312264,345.445274248,164.75,-8.38190017394e-10,16.122356414794922,0.00644415203133,0.920559,27.53508496284485,3359.7542538642883,4.6998138427734375,2200.0,230.5,0.3556978702545166,14.341,0.0957688683921,-0.00644415151328,377.517880371,2.66992,2300.0,0.0399373486134,79.88907313346863,5.18048215437e-10,14.4388,0.0,400,0.917593,2.66312,25.780684232711792,0.3870809078216553,0.0,400
0.4052906036376953,0.00963097345084,302.73740684,137.75,9.31322352571e-10,16.64139199256897,0.00544135831296,0.912969,27.755160331726074,3441.3976032733917,4.465576887130737,3900.0,297.5,0.36418700218200684,14.2302,0.086774941222,-0.00544135924429,615.746498163,2.6532,2100.0,0.0337360327679,80.76578140258789,-9.31322574615e-10,14.1995,0.0,400,0.914104,2.65537,26.293569326400757,0.4206376075744629,0.0,400
0.40471696853637695,0.00867895875126,251.435752231,102.25,-3.35276140184e-09,16.452306985855103,0.00691125337034,0.909747,27.95589518547058,3522.0080165863037,4.559364080429077,2900.0,313.25,0.3851151466369629,14.1706,0.111616077321,-0.00691125262529,530.518084046,2.64634,1800.0,0.0280952811963,80.60151195526123,7.45058126306e-10,14.1023,0.0,400,0.912093,2.65117,25.934907913208008,0.4004189968109131,0.0,400
0.41239356994628906,0.00860297307372,240.557165763,113.5,4.28408331032e-09,16.474396228790283,0.0050520460587,0.91127,27.760672330856323,3602.9240987300873,4.38765811920166,4000.0,405.75,0.4043004512786865,14.1349,0.15116626553,-0.00505204312503,702.276254404,2.64948,1400.0,0.0389157416388,79.96519446372986,2.93366619886e-09,14.1467,0.0,400,0.910992,2.64865,25.847391843795776,0.3932352066040039,0.0,400
0.41254544258117676,0.00935745798051,218.971316615,91.25,-5.58793677996e-10,16.209752559661865,0.0063107569702,0.905603,27.481917142868042,3683.059602022171,4.4773924350738525,3400.0,384.75,0.40445947647094727,14.0028,0.1260696557,-0.00631075724959,630.311381382,2.63741,1600.0,0.031579108589,80.13038420677185,-2.79396838998e-10,13.977,0.0,400,0.906607,2.63925,26.29299783706665,0.4041721820831299,0.0,400
0.40619850158691406,0.00870768446475,226.384076295,75.5,1.30385191532e-09,16.185388326644897,0.00713644991629,0.911779,27.415048837661743,3762.6782302856445,4.376652717590332,3100.0,256.0,0.3742563724517822,14.2715,0.106462284549,-0.00713645014912,483.388042881,2.65062,1600.0,0.0187210985234,78.68114376068115,-2.32830671409e-10,14.1629,0.0,400,0.915474,2.65826,25.619210243225098,0.43229031562805176,0.0,400
0.41995716094970703,0.00781899411231,349.132854369,177.5,7.45058015283e-10,16.63232946395874,0.00518295243382,0.906747,27.521896600723267,3843.0648436546326,4.398923873901367,3700.0,379.0,0.3859841823577881,13.9504,0.112271594936,-0.00518295541406,610.130313949,2.63944,2200.0,0.0454241767182,80.37584519386292,-2.98023228318e-09,14.0053,0.0,400,0.905149,2.63551,26.337137937545776,0.4354681968688965,0.0,400
0.4309079647064209,0.00673856446519,302.017280135,140.75,-7.26431670373e-09,16.60117530822754,0.00529073500365,0.900689,28.127612590789795,3926.1858110427856,4.2065558433532715,3200.0,211.25,0.3777337074279785,13.7805,0.0577876223056,-0.00529073644429,439.998224428,2.62595,1500.0,0.0336185508028,81.42131018638611,-1.44063960761e-09,13.8177,0.0,400,0.899538,2.62325,26.34703826904297,0.5564982891082764,0.0,400
