ItrTime,0ProcessExecTime,0MaxReturn,LossBefore,MeanKL,LossAfter,0ExplainedVariance,1NumTrajs,0EnvExecTime,1Entropy,0PolicyExecTime,dLoss,1ProcessExecTime,1MaxReturn,1AveragePolicyStd,1StdReturn,1Perplexity,0Entropy,0NumTrajs,0Perplexity,1ExplainedVariance,0AverageReturn,0MinReturn,1PolicyExecTime,1AverageReturn,1MinReturn,MeanKLBefore,1EnvExecTime,ComputeUpdatedDistTime,0AveragePolicyStd,Time,0StdReturn
257.65863728523254,2.2793216705322266,9800.0,2.38651376439e-10,0.00987542793155,-0.0036241193302,0.0313995398576,400,62.08597373962402,2.81889,30.044490337371826,0.00362411956885,2.2817046642303467,11000.0,0.99069,1694.07199891,16.7583,2.81868,400,16.7547,0.0558753650482,847.75,0.0,81.09836483001709,1009.75,0.0,6.82193235235e-09,66.84641075134277,0.47757840156555176,0.990559,3146.1867916584015,1455.31609539
255.46580147743225,2.200671434402466,7500.0,2.66300037577e-10,0.00980671774596,-0.00401351880282,0.0407537897401,400,61.77119731903076,2.82523,24.865617036819458,0.00401351906912,2.2811813354492188,17100.0,0.993813,2051.38977281,16.8648,2.82415,400,16.8466,0.0454981065459,714.25,0.0,82.43768620491028,1030.0,0.0,3.655441283e-09,66.74976754188538,0.5077812671661377,0.993274,3402.9858429431915,1305.764886
255.94929790496826,2.383737087249756,12000.0,-1.26601645833e-10,0.00999047234654,-0.00452687311918,0.0374903873754,400,62.48944854736328,2.80762,27.306763887405396,0.00452687299257,2.2764317989349365,14100.0,0.98517,1966.32383841,16.5704,2.80622,400,16.5473,0.0533824524353,819.75,0.0,81.78980875015259,1206.75,0.0,-4.71481076403e-10,66.29111123085022,0.479168176651001,0.984451,3660.999239206314,1472.76438628
255.94646978378296,2.287052631378174,11600.0,-9.37143362911e-10,0.00699076522142,-0.00389312440529,0.0435161717369,400,62.29251790046692,2.80524,25.884203910827637,0.00389312346815,2.3149943351745605,19500.0,0.983907,3576.3203768,16.531,2.80655,400,16.5527,0.11911528107,1038.5,0.0,81.96811294555664,2065.25,0.0,8.16070766518e-09,66.54946494102478,0.4217371940612793,0.984524,3918.2553470134735,1868.93492396
257.25075340270996,2.246634006500244,9800.0,-1.43627398863e-09,0.00661073671654,-0.00352996308357,0.0764217733287,400,61.830233097076416,2.7948,27.301520109176636,0.00352996164729,2.2110953330993652,14000.0,0.978786,2807.0175899,16.3594,2.79401,400,16.3465,0.135312254203,1181.25,0.0,81.61796641349792,1926.5,0.0,-7.45058847951e-10,66.99972176551819,0.46677327156066895,0.978385,4176.847139835358,1863.9671235
256.1587162017822,2.256732940673828,15400.0,-4.3219192114e-10,0.00669107818976,-0.00339334085584,0.0394854238812,400,61.30596590042114,2.7896,25.83242154121399,0.00339334042364,2.3568081855773926,13100.0,0.976264,2536.15258561,16.2745,2.78961,400,16.2747,0.0968994623953,1078.5,0.0,82.8065767288208,1997.75,0.0,4.16767642619e-09,66.68661689758301,0.43624234199523926,0.976254,4434.360402107239,1814.89331642
259.06651306152344,2.3009843826293945,11100.0,1.92376314878e-09,0.00650649238378,-0.00327705522068,0.0422932494668,400,62.2761173248291,2.79524,27.40129280090332,0.00327705714444,2.2711474895477295,17400.0,0.978984,2371.24143383,16.3665,2.79489,400,16.3609,0.0822868595208,1130.0,0.0,81.29658079147339,1566.25,0.0,1.14087028713e-09,66.71930456161499,0.47541069984436035,0.978806,4695.471326828003,1744.72060801
258.2809097766876,2.2352099418640137,9900.0,2.01543934319e-10,0.0097752250731,-0.00409237015992,0.0465159106752,400,62.39429569244385,2.80627,25.858654260635376,0.00409237036147,2.3566644191741943,18900.0,0.984442,3384.25028625,16.5481,2.80096,400,16.4604,0.0947307215634,1156.25,0.0,81.36773157119751,2460.0,0.0,-5.91391247085e-09,66.29821419715881,0.4563922882080078,0.981799,4955.088465690613,1874.26277173
254.84581422805786,2.340926170349121,9200.0,-1.71421565831e-09,0.00715273339301,-0.0033985953778,0.0422739079151,400,61.72086262702942,2.79164,27.631725788116455,0.00339859366359,2.2822537422180176,11800.0,0.977176,2341.29866474,16.3077,2.7935,400,16.3381,0.0713860286946,1111.25,0.0,81.29534697532654,2106.75,0.0,6.05358763117e-10,66.4207079410553,0.4524366855621338,0.978058,5211.179391384125,1700.6023749
254.07460737228394,2.2225799560546875,13100.0,-7.20319914826e-11,0.00998620968312,-0.00376218184829,0.0481829417056,400,61.18011975288391,2.78672,25.00817847251892,0.00376218177626,2.284508228302002,15000.0,0.974763,2646.03358822,16.2277,2.79015,400,16.2834,0.0518440718696,1328.0,0.0,82.0502016544342,1802.5,0.0,1.86264381696e-09,66.6147575378418,0.45433902740478516,0.976425,5466.595999479294,2009.76764826
253.44352221488953,2.4024384021759033,12300.0,-4.48198977931e-10,0.00977118127048,-0.00374710932374,0.037143084498,400,61.836437940597534,2.78301,30.296650886535645,0.00374710887554,2.192580223083496,16500.0,0.972963,3182.45204206,16.1676,2.78469,400,16.1948,0.116464550496,1320.25,0.0,78.10979914665222,2293.0,0.0,-5.58794177596e-10,64.5735285282135,0.4026491641998291,0.97376,5722.138619184494,2054.14579266
240.08967232704163,2.2116572856903076,13700.0,3.2596292332e-10,0.00995571538806,-0.00477254763246,0.041869196143,400,59.88016223907471,2.77607,24.916414499282837,0.00477254795842,2.2954235076904297,23500.0,0.969616,3704.72764687,16.0559,2.77597,400,16.0541,0.184885960569,1307.0,0.0,75.00607204437256,3008.25,0.0,5.82076609135e-09,63.101930379867554,0.4454669952392578,0.96955,5963.50165605545,1966.43103108
