0AveragePolicyStd,0Perplexity,0EnvExecTime,1MaxReturn,0ProcessExecTime,1PolicyExecTime,Time,LossBefore,1ExplainedVariance,MeanKLBefore,0NumTrajs,1MinReturn,0Entropy,1ProcessExecTime,1Perplexity,0ExplainedVariance,0StdReturn,1EnvExecTime,1AveragePolicyStd,MeanKL,dLoss,LossAfter,ComputeUpdatedDistTime,0MaxReturn,ItrTime,1Entropy,1NumTrajs,0PolicyExecTime,1StdReturn,0AverageReturn,0MinReturn,1AverageReturn
0.605614,6.24879,24.064938068389893,2900.0,0.9054710865020752,64.4277400970459,9814.555075883865,-2.67755240202e-09,0.210456897719,0.0,1200,0.0,1.83239,0.9159548282623291,6.23763,0.0901511464409,790.61417318,24.998472452163696,0.605029,0.00729484111071,0.0035180094419,-0.00351801211946,0.19305777549743652,2900.0,167.50374579429626,1.8306,1200,45.67903017997742,1056.44292781,362.75,0.0,615.916666667
0.602129,6.17692,25.241831064224243,2900.0,0.9352712631225586,51.40841555595398,9969.41386771202,-1.04773789644e-09,0.294151932559,0.0,1200,0.0,1.82082,0.9239554405212402,6.15607,0.0884817385597,756.279195947,26.304534196853638,0.601127,0.00710255187005,0.00358309003059,-0.00358309107833,0.16451120376586914,2800.0,151.99109554290771,1.81744,1200,42.4147162437439,1119.92162114,325.333333333,0.0,763.25
0.603044,6.19584,24.40433382987976,2900.0,0.9284389019012451,67.19045853614807,10142.392044305801,1.62981450558e-09,0.202400048617,0.0,1200,0.0,1.82388,0.9014172554016113,6.19499,0.0829930439157,799.499843652,24.78775691986084,0.60307,0.00997416861355,0.00599469034933,-0.00599468871951,0.14783596992492676,2800.0,170.46260142326355,1.82374,1200,47.27896809577942,1055.09966617,360.0,0.0,612.833333333
0.601555,6.16313,24.831516981124878,2800.0,0.9438040256500244,50.31994581222534,10291.667410850525,8.14907252789e-10,0.261881058121,0.0,1200,0.0,1.81858,0.9030685424804688,6.13252,0.0935053944476,825.562834105,25.382664680480957,0.600119,0.0,5.82076609135e-10,2.32830643654e-10,0.11962413787841797,2800.0,146.19103741645813,1.81361,1200,38.12443447113037,1105.22003528,395.416666667,0.0,711.416666667
0.601555,6.16313,24.38297724723816,2900.0,0.8948159217834473,67.91802477836609,10463.020005941391,3.34694050252e-10,0.212505442589,0.0,1200,0.0,1.81858,0.8863058090209961,6.169,0.0901614098684,792.754953732,25.151094913482666,0.60184,0.0,-5.96628524363e-10,9.31322574615e-10,0.14933180809020996,2900.0,168.75900721549988,1.81954,1200,43.680283308029175,1098.05565534,352.5,0.0,630.666666667
0.601555,6.16313,27.774133920669556,2900.0,1.1431560516357422,57.11866068840027,10627.215468883514,1.86264514923e-09,0.210414620692,0.0,1200,0.0,1.81858,1.0883889198303223,6.16456,0.0884805669404,806.492336535,28.250117301940918,0.601669,0.00882511585951,0.00440854672343,-0.00440854486078,0.12546539306640625,2800.0,161.42412161827087,1.81882,1200,39.1671986579895,1065.08664228,369.666666667,0.0,652.666666667
0.602491,6.17702,26.216387271881104,2900.0,0.9946596622467041,73.21779322624207,10806.833087444305,-2.09547579288e-09,0.231878150447,0.0,1200,0.0,1.82084,1.222841501235962,6.16831,0.0978696296278,818.926109135,31.74312424659729,0.602098,0.00930835865438,0.00697058509104,-0.00697058718652,0.14526796340942383,2900.0,176.41027355194092,1.81942,1200,37.21199131011963,1084.40940147,378.166666667,0.0,677.5
0.595613,6.03689,26.33181118965149,2800.0,1.020211935043335,71.33005118370056,10991.819939374924,-1.09139364213e-10,0.25950484607,0.0,1200,0.0,1.79789,1.5820610523223877,6.01462,0.0988567492952,802.588157152,35.51842522621155,0.594474,0.00756960501894,0.00704336760828,-0.00704336771742,0.20338892936706543,2900.0,181.74513268470764,1.79419,1200,38.1869261264801,1107.79806624,351.5,0.0,733.666666667
0.588404,5.89099,28.034499883651733,2900.0,1.062469482421875,69.73938632011414,11186.841517686844,-3.0267983675e-09,0.243449615726,0.0,1200,0.0,1.77342,1.4012081623077393,5.90015,0.093271868538,831.160630116,35.035979986190796,0.588916,0.00986315030605,0.0066455823835,-0.0066455854103,0.1396346092224121,2800.0,192.04232835769653,1.77498,1200,50.21326184272766,1113.92547876,388.583333333,0.0,664.833333333
0.587524,5.88042,28.470295429229736,2800.0,1.1721282005310059,64.09702920913696,11361.899807929993,4.07453626394e-10,0.230869320321,0.0,1200,0.0,1.77163,1.080359935760498,5.88796,0.0905672516108,819.668564455,29.1424777507782,0.587909,0.00966057833284,0.0057284971117,-0.00572849670425,0.12426948547363281,2800.0,172.274090051651,1.77291,1200,42.177586793899536,1034.97978711,376.333333333,0.0,669.583333333
0.588982,5.91258,26.79832935333252,2800.0,1.0824732780456543,68.89532947540283,11545.318952083588,-1.16415321827e-09,0.214429661555,0.0,1200,0.0,1.77708,1.1818387508392334,5.89798,0.0762836051387,809.15198665,30.467520713806152,0.588261,0.0,-2.91038304567e-11,-1.13504938781e-09,0.17829537391662598,2700.0,180.17662262916565,1.77461,1200,44.453964710235596,1070.40669517,371.75,0.0,613.083333333
0.588982,5.91258,29.276949167251587,2900.0,1.107672929763794,63.22864127159119,11715.330389976501,-1.04773789644e-09,0.244063387645,0.0,1200,0.0,1.77708,1.0004045963287354,5.90671,0.077543518446,794.057355191,27.91392755508423,0.588641,0.00707009620965,0.00630823045503,-0.00630823150277,0.11191987991333008,2800.0,166.7366738319397,1.77609,1200,36.52511215209961,1075.78172804,372.5,0.0,698.583333333
0.587585,5.88727,29.777947187423706,3000.0,1.09745192527771,59.98136234283447,11884.64360499382,-5.82076609135e-10,0.208718790734,0.0,1200,0.0,1.77279,1.0634973049163818,5.87009,0.101525264465,834.876837224,28.014761447906494,0.586716,0.00748631963506,0.00481894833501,-0.00481894891709,0.1284472942352295,2900.0,166.80291724205017,1.76987,1200,41.15687417984009,1099.87100254,392.0,0.0,632.666666667
0.584125,5.82013,27.362746000289917,2900.0,1.0292184352874756,73.79615044593811,12065.130645275116,0.0,0.190232535606,0.0,1200,0.0,1.76132,1.1393308639526367,5.81101,0.0876582903422,805.408798892,29.981547594070435,0.583703,0.0095330895856,4.47173370048e-05,-4.47173370048e-05,0.15497636795043945,2800.0,177.899489402771,1.75975,1200,37.79021906852722,1106.75162513,370.0,0.0,638.416666667
0.580397,5.74717,27.453975677490234,2900.0,1.056342601776123,62.87530183792114,12232.605029582977,-1.62981450558e-09,0.198218673051,0.0,1200,0.0,1.74871,1.0799756050109863,5.72519,0.0938561773874,838.929439325,29.434069871902466,0.579315,0.00753784319386,0.00388526101597,-0.00388526264578,0.2042713165283203,2800.0,164.80460286140442,1.74488,1200,36.13648986816406,1097.92014231,406.25,0.0,631.166666667
0.579524,5.72902,27.4838445186615,2900.0,1.0728521347045898,69.70638132095337,12408.917940855026,1.2805685401e-09,0.19472700635,0.0,1200,0.0,1.74554,1.093106746673584,5.72344,0.0885959103161,821.172835881,28.444021701812744,0.579248,0.0099631594494,0.00365812459495,-0.00365812331438,0.1064605712890625,2900.0,173.10455417633057,1.74457,1200,38.972556829452515,1113.09174025,380.416666667,0.0,640.333333333
0.573072,5.60338,29.219642877578735,2900.0,1.114006519317627,64.76749038696289,12578.292292833328,-1.57160684466e-09,0.199355076984,0.0,1200,0.0,1.72337,1.089015007019043,5.59871,0.0771791819858,842.065516058,29.90496039390564,0.572883,0.00459064543247,0.00167796300957,-0.00167796458118,0.13619112968444824,2800.0,166.48657059669495,1.72254,1200,35.25118041038513,1120.0048084,403.0,0.0,645.25
0.578726,5.71362,26.638657331466675,2900.0,1.0080187320709229,70.92616248130798,12764.315546751022,1.45519152284e-10,0.220699579862,0.0,1200,0.0,1.74285,1.1270051002502441,5.70777,0.0778505092396,823.707809575,29.893142223358154,0.578427,0.00993200298399,0.00559240361326,-0.00559240346774,0.11743593215942383,2900.0,183.7145495414734,1.74183,1200,47.250044107437134,1124.49865372,385.666666667,0.0,648.333333333
0.573539,5.61398,26.456778049468994,2900.0,0.993894100189209,61.370972871780396,12922.7298681736,-2.32830643654e-10,0.219992323713,1.49011576411e-08,1200,0.0,1.72526,0.899806022644043,5.58874,0.0898609976439,849.529767806,24.968506574630737,0.572286,0.0077432799153,0.00489494227804,-0.00489494251087,0.11844873428344727,2900.0,154.3456380367279,1.72075,1200,34.00090956687927,1118.62693612,395.083333333,0.0,647.333333333
0.565686,5.46122,24.958171606063843,2900.0,0.9277048110961914,53.49201965332031,13091.025084018707,-3.95812094212e-09,0.265635627223,0.0,1200,0.0,1.69767,0.9410760402679443,5.42792,0.0875431076349,823.848350224,26.209120512008667,0.56403,0.00954339466989,0.00478830258362,-0.00478830654174,0.12319374084472656,2800.0,165.59903001785278,1.69156,1200,54.41522765159607,1148.04427905,373.25,0.0,731.0
0.560693,5.36405,25.984971284866333,2900.0,0.9539210796356201,64.3184597492218,13257.994535446167,3.49245965481e-10,0.196599438862,0.0,1200,0.0,1.67972,0.9407296180725098,5.34317,0.0941153279485,851.493781376,25.673787117004395,0.559642,0.00882153958082,0.00404480693396,-0.00404480658472,0.12485575675964355,2900.0,164.36685872077942,1.67582,1200,40.53113031387329,1093.72863789,400.083333333,0.0,629.0
0.560896,5.36723,25.822931051254272,2900.0,0.9733798503875732,53.54858374595642,13417.089186906815,1.04773789644e-09,0.193416533608,0.0,1200,0.0,1.68031,0.9218308925628662,5.35199,0.0822397218382,840.552579491,26.081470489501953,0.560119,0.00676371669397,0.00417540140916,-0.00417540036142,0.13350558280944824,2800.0,155.93116807937622,1.67747,1200,43.40271878242493,1083.49183456,393.833333333,0.0,665.666666667
0.560566,5.35884,24.433722734451294,2900.0,0.9359245300292969,65.9506139755249,13588.291986227036,2.32830643654e-09,0.211272578934,0.0,1200,0.0,1.67875,0.8744642734527588,5.35871,0.0714775490751,841.2969485,24.877862215042114,0.560572,0.00987478066236,0.00563763873652,-0.00563763640821,0.09860110282897949,2900.0,168.01867008209229,1.67872,1200,45.158698081970215,1109.48316296,401.666666667,0.0,722.666666667
0.561094,5.37218,25.426615953445435,2900.0,0.9207487106323242,50.99940347671509,13739.986248731613,1.97906047106e-09,0.204507525826,0.0,1200,0.0,1.68123,0.9022724628448486,5.35663,0.075606955352,862.930794187,25.3868408203125,0.56032,0.00955927278847,0.00591061089654,-0.00591060891747,0.12205290794372559,2800.0,149.10452508926392,1.67833,1200,40.31529974937439,1110.78875567,417.333333333,0.0,640.083333333
0.552621,5.2151,23.255493879318237,2900.0,0.8917226791381836,65.89706039428711,13902.697514295578,9.31322574615e-10,0.172994801503,1.49011549766e-08,1200,0.0,1.65156,0.8427085876464844,5.20521,0.0781825794927,838.563437606,23.620230674743652,0.552119,0.00843638647348,0.00546979205683,-0.00546979112551,0.1181478500366211,2800.0,160.41833925247192,1.64966,1200,41.84600877761841,1017.68526842,392.166666667,0.0,574.833333333
0.55429,5.24639,23.340301990509033,2900.0,0.869966983795166,52.85228991508484,14051.876754522324,2.09547579288e-09,0.200370719212,1.49011576411e-08,1200,0.0,1.65754,0.8625657558441162,5.21185,0.0940966631413,871.272233895,23.986567735671997,0.552466,0.00760222738609,0.00492169638164,-0.00492169428617,0.10396432876586914,2800.0,146.52890944480896,1.65094,1200,40.35655951499939,1058.32217514,423.833333333,0.0,674.916666667
0.561644,5.38571,22.95297622680664,2900.0,0.8572492599487305,61.71577739715576,14213.84904885292,1.16415321827e-09,0.210402487458,0.0,1200,0.0,1.68375,0.8390812873840332,5.36575,0.0932070233764,887.009484949,23.766612768173218,0.560588,0.00874029658735,0.00435733492486,-0.00435733376071,0.09457063674926758,2800.0,159.3191316127777,1.68004,1200,43.420937061309814,1127.74386375,430.916666667,0.0,720.666666667
0.561426,5.38153,23.394191026687622,3000.0,0.8553109169006348,53.985342502593994,14361.669622182846,-5.82076609135e-11,0.16009630948,0.0,1200,0.0,1.68297,0.8433740139007568,5.37662,0.0861369181935,856.518789928,23.72482419013977,0.561167,0.00815415754914,0.00204907188891,-0.00204907194711,0.10137557983398438,2800.0,145.5813958644867,1.68206,1200,38.03635835647583,1105.03468711,400.75,0.0,635.916666667
0.564243,5.43599,22.99466824531555,2900.0,0.850611686706543,60.57557678222656,14523.630582094193,-1.16415321827e-09,0.166300468621,0.0,1200,0.0,1.69304,0.8537602424621582,5.43344,0.0831607538693,883.394019142,23.384889364242554,0.564118,0.00843346584588,0.00366293569095,-0.00366293685511,0.11916470527648926,2900.0,159.2210509777069,1.69257,1200,45.90611457824707,1096.22366622,440.083333333,0.0,630.583333333
0.561183,5.37718,23.16891384124756,3000.0,0.8507518768310547,56.35420489311218,14673.321315050125,-9.31322574615e-10,0.167635210321,0.0,1200,0.0,1.68216,0.8683099746704102,5.37934,0.0863380503066,869.543925796,23.51846432685852,0.561295,0.00723018031567,0.00507893133909,-0.00507893227041,0.09256172180175781,2900.0,147.07255506515503,1.68257,1200,38.078532218933105,1096.69270486,421.833333333,0.0,631.333333333
0.555314,5.26627,23.06651282310486,2900.0,0.8641800880432129,56.454216957092285,14831.501339912415,-4.65661287308e-10,0.157724488467,0.0,1200,0.0,1.66132,0.8385787010192871,5.26798,0.0847261661992,876.366040819,24.111926555633545,0.555404,0.00869515910745,0.00450138794258,-0.00450138840824,0.1112675666809082,2800.0,155.9183690547943,1.66165,1200,46.21952247619629,1037.96327006,434.75,0.0,613.5
0.55051,5.17584,23.160805225372314,3000.0,0.8416397571563721,56.12750697135925,14984.635174751282,0.0,0.158812086819,0.0,1200,0.0,1.644,0.826390266418457,5.15592,0.0699013344737,854.018991299,23.498420238494873,0.549456,0.00799359288067,0.00475107925013,-0.00475107925013,0.09727096557617188,2800.0,150.0662784576416,1.64015,1200,39.428847551345825,1087.9622868,408.75,0.0,625.75
0.548208,5.13287,23.420023202896118,2900.0,0.8698928356170654,52.90033316612244,15141.935412406921,-1.86264514923e-09,0.205780166735,3.33066907388e-16,1200,0.0,1.63567,0.8506033420562744,5.13942,0.0771826381904,898.749034152,24.097696542739868,0.548561,0.00965313054621,0.00263303075917,-0.00263303262182,0.12758493423461914,2800.0,154.8441903591156,1.63694,1200,48.12835216522217,1105.07816466,449.583333333,0.0,726.5
0.548943,5.14658,23.24003553390503,2900.0,0.8450813293457031,57.6031277179718,15299.094990253448,-5.82076609135e-11,0.16209679752,0.0,1200,0.0,1.63833,0.847963809967041,5.14129,0.0776178636321,887.304845523,23.775644302368164,0.548665,0.00674382736906,0.00476121989777,-0.00476121995598,0.10673642158508301,2800.0,154.89877843856812,1.6373,1200,43.42886805534363,1112.07512486,439.666666667,0.0,641.5
