0ProcessExecTime,LossAfter,0ExplainedVariance,1AveragePolicyStd,1StdReturn,1Entropy,1EnvExecTime,0MaxReturn,0NumTrajs,0StdReturn,MeanKL,0Entropy,Time,1ExplainedVariance,1NumTrajs,1Perplexity,dLoss,MeanKLBefore,1AverageReturn,0MinReturn,0Perplexity,0AveragePolicyStd,1PolicyExecTime,ItrTime,1MinReturn,ComputeUpdatedDistTime,0EnvExecTime,LossBefore,0PolicyExecTime,1ProcessExecTime,1MaxReturn,0AverageReturn
1.0620827674865723,-0.0015508501092,0.0862105505075,0.69553,981.466801952,2.11098,28.267815828323364,2700.0,1200,690.038626133,0.0035136048682,2.1158,6869.398017406464,0.198065988369,1200,8.25633,0.00155085104052,0.0,562.5,0.0,8.29618,0.697185,56.57115650177002,161.66511034965515,0.0,0.20355629920959473,28.118961095809937,9.31322574615e-10,40.43325734138489,1.0291640758514404,2900.0,309.833333333
0.9977595806121826,-0.00280298641883,0.0747968139035,0.69328,1015.73715706,2.10464,28.294007539749146,2700.0,1200,633.944392716,0.00724420230836,2.11207,7032.147398710251,0.224000596053,1200,8.20412,0.00280298828147,-1.49011576411e-08,591.166666667,0.0,8.26533,0.695831,51.709654569625854,159.44118690490723,0.0,0.12602972984313965,25.939738273620605,1.86264514923e-09,45.11752700805664,0.9865381717681885,3000.0,255.583333333
1.0185322761535645,-0.00336575158872,0.111465783446,0.686796,880.348163449,2.08592,27.324930429458618,2800.0,1200,721.529836913,0.00542021961883,2.08483,7185.463150024414,0.155649748257,1200,8.052,0.00336575158872,0.0,459.333333333,0.0,8.04325,0.686398,50.141095876693726,150.12862420082092,0.0,0.13613200187683105,28.218576908111572,0.0,37.07807230949402,0.949181318283081,2900.0,333.833333333
0.9928622245788574,-0.00457113049924,0.076804250266,0.68453,997.872650386,2.07951,32.45910978317261,2700.0,1200,674.303339051,0.00765248807147,2.08128,7367.076518058777,0.282442865327,1200,8.00052,0.00457112945151,0.0,649.583333333,0.0,8.01472,0.685127,67.22286438941956,178.3454749584198,0.0,0.21488022804260254,27.268908500671387,-1.04773789644e-09,41.97870135307312,1.2228527069091797,2900.0,302.583333333
1.0810456275939941,-0.00478971982375,0.0704081012962,0.681893,942.926999501,2.07189,29.762219190597534,2800.0,1200,628.103842927,0.00688589597121,2.06422,7528.84746670723,0.228452399795,1200,7.93985,0.00478972238488,0.0,521.916666667,0.0,7.87919,0.679282,53.779557943344116,157.79167532920837,0.0,0.1848735809326172,28.8495614528656,2.56113708019e-09,37.47358012199402,1.1084825992584229,2900.0,259.25
0.987858772277832,-0.00167811429128,0.0876602923448,0.675205,941.926184741,2.05225,27.580855131149292,2800.0,1200,695.974057626,0.00801225472242,2.04835,7690.873276948929,0.185702993872,1200,7.78536,0.00167811580468,0.0,512.25,0.0,7.75509,0.67389,56.78109002113342,159.35001921653748,0.0,0.1770613193511963,26.62954878807068,1.51339918375e-09,40.21084523200989,1.0135841369628906,2900.0,313.666666667
1.0143311023712158,-0.0045856423676,0.0886989734336,0.67313,993.842486961,2.04598,29.03517174720764,2800.0,1200,690.32743841,0.00743314716965,2.04873,7844.15541267395,0.204364096145,1200,7.73676,0.00458564076689,1.49011549766e-08,562.666666667,0.0,7.75804,0.674019,56.25826358795166,150.49769353866577,0.0,0.1802513599395752,26.92836856842041,-1.60071067512e-09,29.383370399475098,1.0949392318725586,2900.0,303.833333333
1.0446763038635254,-0.00607062131166,0.0828073166384,0.659045,957.554607523,2.00389,29.36003065109253,2800.0,1200,687.822570791,0.00945851765573,2.01399,8010.953263044357,0.20655568843,1200,7.41788,0.00607062270865,0.0,547.583333333,0.0,7.49317,0.662367,57.656771183013916,163.57840538024902,0.0,0.11114025115966797,27.79641056060791,1.39698386192e-09,40.60957217216492,1.0401759147644043,2900.0,299.666666667
0.9643588066101074,-0.00227072602138,0.0829047098842,0.660017,892.938652708,2.00688,30.420941829681396,2900.0,1200,691.482224404,0.00928670074791,2.0099,8180.985286235809,0.17276901396,1200,7.44009,0.00227072532289,0.0,453.25,0.0,7.46261,0.661011,64.50331473350525,166.89257979393005,0.0,0.1779179573059082,26.301483869552612,-6.98491930962e-10,36.958425760269165,1.1242825984954834,2900.0,313.0
1.1078031063079834,-0.000964219449088,0.0831191504459,0.663541,971.741617321,2.01753,30.45111632347107,2800.0,1200,722.037318211,0.00637436425313,2.02135,8353.350349664688,0.239012742103,1200,7.51973,0.000964221311733,0.0,551.25,0.0,7.54851,0.664806,60.051074504852295,169.6751003265381,0.0,0.14908361434936523,29.024182558059692,1.86264514923e-09,41.969926834106445,1.1375107765197754,3000.0,334.333333333
